machine_id,timestamp,temperature,center_line,ucl,lcl,out_of_control
CNC-01,2026-07-05 06:44:00,59.57,62.026,71.83,52.223,0
CNC-01,2026-07-05 06:45:00,61.97,62.026,71.83,52.223,0
CNC-01,2026-07-05 06:46:00,58.59,62.026,71.83,52.223,0
CNC-01,2026-07-05 06:47:00,59.28,62.026,71.83,52.223,0
CNC-01,2026-07-05 06:48:00,62.34,62.026,71.83,52.223,0
CNC-01,2026-07-05 06:49:00,60.6,62.026,71.83,52.223,0
CNC-01,2026-07-05 06:50:00,62.81,62.026,71.83,52.223,0
CNC-01,2026-07-05 06:51:00,62.99,62.026,71.83,52.223,0
CNC-01,2026-07-05 06:52:00,66.2,62.026,71.83,52.223,0
CNC-01,2026-07-05 06:53:00,55.92,62.026,71.83,52.223,0
CNC-01,2026-07-05 06:54:00,60.73,62.026,71.83,52.223,0
CNC-01,2026-07-05 06:55:00,62.02,62.026,71.83,52.223,0
CNC-01,2026-07-05 06:56:00,61.88,62.026,71.83,52.223,0
CNC-01,2026-07-05 06:57:00,60.06,62.026,71.83,52.223,0
CNC-01,2026-07-05 06:58:00,63.73,62.026,71.83,52.223,0
CNC-01,2026-07-05 06:59:00,65.29,62.026,71.83,52.223,0
CNC-01,2026-07-05 07:00:00,67.44,62.026,71.83,52.223,0
CNC-01,2026-07-05 07:01:00,61.36,62.026,71.83,52.223,0
CNC-01,2026-07-05 07:02:00,60.21,62.026,71.83,52.223,0
CNC-01,2026-07-05 07:03:00,57.69,62.026,71.83,52.223,0
CNC-01,2026-07-05 07:04:00,64.74,62.026,71.83,52.223,0
CNC-01,2026-07-05 07:05:00,63.64,62.026,71.83,52.223,0
CNC-01,2026-07-05 07:06:00,62.56,62.026,71.83,52.223,0
CNC-01,2026-07-05 07:07:00,62.7,62.026,71.83,52.223,0
CNC-01,2026-07-05 07:08:00,61.74,62.026,71.83,52.223,0
CNC-01,2026-07-05 07:09:00,59.9,62.026,71.83,52.223,0
CNC-01,2026-07-05 07:10:00,63.24,62.026,71.83,52.223,0
CNC-01,2026-07-05 07:11:00,59.54,62.026,71.83,52.223,0
CNC-01,2026-07-05 07:12:00,59.2,62.026,71.83,52.223,0
CNC-01,2026-07-05 07:13:00,62.44,62.026,71.83,52.223,0
CNC-01,2026-07-05 07:14:00,57.91,62.026,71.83,52.223,0
CNC-01,2026-07-05 07:15:00,56.09,62.026,71.83,52.223,0
CNC-01,2026-07-05 07:16:00,61.91,62.026,71.83,52.223,0
CNC-01,2026-07-05 07:17:00,62.09,62.026,71.83,52.223,0
CNC-01,2026-07-05 07:18:00,62.61,62.026,71.83,52.223,0
CNC-01,2026-07-05 07:19:00,65.76,62.026,71.83,52.223,0
CNC-01,2026-07-05 07:20:00,63.03,62.026,71.83,52.223,0
CNC-01,2026-07-05 07:21:00,66.32,62.026,71.83,52.223,0
CNC-01,2026-07-05 07:22:00,61.55,62.026,71.83,52.223,0
CNC-01,2026-07-05 07:23:00,60.96,62.026,71.83,52.223,0
CNC-01,2026-07-05 07:24:00,64.28,62.026,71.83,52.223,0
CNC-01,2026-07-05 07:25:00,65.23,62.026,71.83,52.223,0
CNC-01,2026-07-05 07:26:00,61.19,62.026,71.83,52.223,0
CNC-01,2026-07-05 07:27:00,64.39,62.026,71.83,52.223,0
CNC-01,2026-07-05 07:28:00,62.46,62.026,71.83,52.223,0
CNC-01,2026-07-05 07:29:00,67.8,62.026,71.83,52.223,0
CNC-01,2026-07-05 07:30:00,58.14,62.026,71.83,52.223,0
CNC-01,2026-07-05 07:31:00,65.38,62.026,71.83,52.223,0
CNC-01,2026-07-05 07:32:00,60.9,62.026,71.83,52.223,0
CNC-01,2026-07-05 07:33:00,61.86,62.026,71.83,52.223,0
CNC-01,2026-07-05 07:34:00,62.94,62.026,71.83,52.223,0
CNC-01,2026-07-05 07:35:00,63.29,62.026,71.83,52.223,0
CNC-01,2026-07-05 07:36:00,65.75,62.026,71.83,52.223,0
CNC-01,2026-07-05 07:37:00,61.41,62.026,71.83,52.223,0
CNC-01,2026-07-05 07:38:00,59.75,62.026,71.83,52.223,0
CNC-01,2026-07-05 07:39:00,64.0,62.026,71.83,52.223,0
CNC-01,2026-07-05 07:40:00,69.92,62.026,71.83,52.223,0
CNC-01,2026-07-05 07:41:00,59.83,62.026,71.83,52.223,0
CNC-01,2026-07-05 07:42:00,63.9,62.026,71.83,52.223,0
CNC-01,2026-07-05 07:43:00,55.04,62.026,71.83,52.223,0
CNC-01,2026-07-05 07:44:00,67.35,62.026,71.83,52.223,0
CNC-01,2026-07-05 07:45:00,64.66,62.026,71.83,52.223,0
CNC-01,2026-07-05 07:46:00,57.87,62.026,71.83,52.223,0
CNC-01,2026-07-05 07:47:00,60.53,62.026,71.83,52.223,0
CNC-01,2026-07-05 07:48:00,60.63,62.026,71.83,52.223,0
CNC-01,2026-07-05 07:49:00,61.73,62.026,71.83,52.223,0
CNC-01,2026-07-05 07:50:00,59.95,62.026,71.83,52.223,0
CNC-01,2026-07-05 07:51:00,64.74,62.026,71.83,52.223,0
CNC-01,2026-07-05 07:52:00,62.86,62.026,71.83,52.223,0
CNC-01,2026-07-05 07:53:00,59.38,62.026,71.83,52.223,0
CNC-01,2026-07-05 07:54:00,68.61,62.026,71.83,52.223,0
CNC-01,2026-07-05 07:55:00,67.21,62.026,71.83,52.223,0
CNC-01,2026-07-05 07:56:00,64.05,62.026,71.83,52.223,0
CNC-01,2026-07-05 07:57:00,63.4,62.026,71.83,52.223,0
CNC-01,2026-07-05 07:58:00,62.69,62.026,71.83,52.223,0
CNC-01,2026-07-05 07:59:00,60.79,62.026,71.83,52.223,0
CNC-01,2026-07-05 08:00:00,64.67,62.026,71.83,52.223,0
CNC-01,2026-07-05 08:01:00,61.85,62.026,71.83,52.223,0
CNC-01,2026-07-05 08:02:00,67.3,62.026,71.83,52.223,0
CNC-01,2026-07-05 08:03:00,66.51,62.026,71.83,52.223,0
CNC-01,2026-07-05 08:04:00,61.38,62.026,71.83,52.223,0
CNC-01,2026-07-05 08:05:00,59.57,62.026,71.83,52.223,0
CNC-01,2026-07-05 08:06:00,60.05,62.026,71.83,52.223,0
CNC-01,2026-07-05 08:07:00,65.24,62.026,71.83,52.223,0
CNC-01,2026-07-05 08:08:00,61.25,62.026,71.83,52.223,0
CNC-01,2026-07-05 08:09:00,56.63,62.026,71.83,52.223,0
CNC-01,2026-07-05 08:10:00,64.8,62.026,71.83,52.223,0
CNC-01,2026-07-05 08:11:00,61.54,62.026,71.83,52.223,0
CNC-01,2026-07-05 08:12:00,59.51,62.026,71.83,52.223,0
CNC-01,2026-07-05 08:13:00,60.65,62.026,71.83,52.223,0
CNC-01,2026-07-05 08:14:00,65.96,62.026,71.83,52.223,0
CNC-01,2026-07-05 08:15:00,64.03,62.026,71.83,52.223,0
CNC-01,2026-07-05 08:16:00,63.38,62.026,71.83,52.223,0
CNC-01,2026-07-05 08:17:00,62.07,62.026,71.83,52.223,0
CNC-01,2026-07-05 08:18:00,61.36,62.026,71.83,52.223,0
CNC-01,2026-07-05 08:19:00,65.55,62.026,71.83,52.223,0
CNC-01,2026-07-05 08:20:00,63.34,62.026,71.83,52.223,0
CNC-01,2026-07-05 08:21:00,62.6,62.026,71.83,52.223,0
CNC-01,2026-07-05 08:22:00,62.77,62.026,71.83,52.223,0
CNC-01,2026-07-05 08:23:00,62.75,62.026,71.83,52.223,0
CNC-01,2026-07-05 08:24:00,61.49,62.026,71.83,52.223,0
CNC-01,2026-07-05 08:25:00,61.4,62.026,71.83,52.223,0
CNC-01,2026-07-05 08:26:00,56.76,62.026,71.83,52.223,0
CNC-01,2026-07-05 08:27:00,62.83,62.026,71.83,52.223,0
CNC-01,2026-07-05 08:28:00,65.87,62.026,71.83,52.223,0
CNC-01,2026-07-05 08:29:00,59.82,62.026,71.83,52.223,0
CNC-01,2026-07-05 08:30:00,60.63,62.026,71.83,52.223,0
CNC-01,2026-07-05 08:31:00,67.55,62.026,71.83,52.223,0
CNC-01,2026-07-05 08:32:00,59.04,62.026,71.83,52.223,0
CNC-01,2026-07-05 08:33:00,59.56,62.026,71.83,52.223,0
CNC-01,2026-07-05 08:34:00,63.95,62.026,71.83,52.223,0
CNC-01,2026-07-05 08:35:00,60.27,62.026,71.83,52.223,0
CNC-01,2026-07-05 08:36:00,54.97,62.026,71.83,52.223,0
CNC-01,2026-07-05 08:37:00,58.3,62.026,71.83,52.223,0
CNC-01,2026-07-05 08:38:00,63.16,62.026,71.83,52.223,0
CNC-01,2026-07-05 08:39:00,64.48,62.026,71.83,52.223,0
CNC-01,2026-07-05 08:40:00,59.33,62.026,71.83,52.223,0
CNC-01,2026-07-05 08:41:00,57.67,62.026,71.83,52.223,0
CNC-01,2026-07-05 08:42:00,63.8,62.026,71.83,52.223,0
CNC-01,2026-07-05 08:43:00,62.79,62.026,71.83,52.223,0
CNC-01,2026-07-05 08:44:00,62.32,62.026,71.83,52.223,0
CNC-01,2026-07-05 08:45:00,62.16,62.026,71.83,52.223,0
CNC-01,2026-07-05 08:46:00,58.33,62.026,71.83,52.223,0
CNC-01,2026-07-05 08:47:00,58.54,62.026,71.83,52.223,0
CNC-01,2026-07-05 08:48:00,64.58,62.026,71.83,52.223,0
CNC-01,2026-07-05 08:49:00,63.38,62.026,71.83,52.223,0
CNC-01,2026-07-05 08:50:00,61.82,62.026,71.83,52.223,0
CNC-01,2026-07-05 08:51:00,60.94,62.026,71.83,52.223,0
CNC-01,2026-07-05 08:52:00,59.9,62.026,71.83,52.223,0
CNC-01,2026-07-05 08:53:00,64.05,62.026,71.83,52.223,0
CNC-01,2026-07-05 08:54:00,61.72,62.026,71.83,52.223,0
CNC-01,2026-07-05 08:55:00,64.27,62.026,71.83,52.223,0
CNC-01,2026-07-05 08:56:00,57.06,62.026,71.83,52.223,0
CNC-01,2026-07-05 08:57:00,62.7,62.026,71.83,52.223,0
CNC-01,2026-07-05 08:58:00,58.88,62.026,71.83,52.223,0
CNC-01,2026-07-05 08:59:00,61.62,62.026,71.83,52.223,0
CNC-01,2026-07-05 09:00:00,61.47,62.026,71.83,52.223,0
CNC-01,2026-07-05 09:01:00,60.62,62.026,71.83,52.223,0
CNC-01,2026-07-05 09:02:00,63.6,62.026,71.83,52.223,0
CNC-01,2026-07-05 09:03:00,64.86,62.026,71.83,52.223,0
CNC-01,2026-07-05 09:04:00,64.05,62.026,71.83,52.223,0
CNC-01,2026-07-05 09:05:00,63.34,62.026,71.83,52.223,0
CNC-01,2026-07-05 09:06:00,63.97,62.026,71.83,52.223,0
CNC-01,2026-07-05 09:07:00,64.21,62.026,71.83,52.223,0
CNC-01,2026-07-05 09:08:00,59.6,62.026,71.83,52.223,0
CNC-01,2026-07-05 09:09:00,63.32,62.026,71.83,52.223,0
CNC-01,2026-07-05 09:10:00,59.38,62.026,71.83,52.223,0
CNC-01,2026-07-05 09:11:00,64.89,62.026,71.83,52.223,0
CNC-01,2026-07-05 09:12:00,64.41,62.026,71.83,52.223,0
CNC-01,2026-07-05 09:13:00,64.47,62.026,71.83,52.223,0
CNC-01,2026-07-05 09:14:00,60.85,62.026,71.83,52.223,0
CNC-01,2026-07-05 09:15:00,57.69,62.026,71.83,52.223,0
CNC-01,2026-07-05 09:16:00,60.37,62.026,71.83,52.223,0
CNC-01,2026-07-05 09:17:00,65.06,62.026,71.83,52.223,0
CNC-01,2026-07-05 09:18:00,60.7,62.026,71.83,52.223,0
CNC-01,2026-07-05 09:19:00,59.57,62.026,71.83,52.223,0
CNC-01,2026-07-05 09:20:00,61.33,62.026,71.83,52.223,0
CNC-01,2026-07-05 09:21:00,62.57,62.026,71.83,52.223,0
CNC-01,2026-07-05 09:22:00,62.42,62.026,71.83,52.223,0
CNC-01,2026-07-05 09:23:00,66.06,62.026,71.83,52.223,0
CNC-01,2026-07-05 09:24:00,72.35,62.026,71.83,52.223,1
CNC-01,2026-07-05 09:25:00,60.89,62.026,71.83,52.223,0
CNC-01,2026-07-05 09:26:00,61.2,62.026,71.83,52.223,0
CNC-01,2026-07-05 09:27:00,58.42,62.026,71.83,52.223,0
CNC-01,2026-07-05 09:28:00,61.55,62.026,71.83,52.223,0
CNC-01,2026-07-05 09:29:00,65.38,62.026,71.83,52.223,0
CNC-01,2026-07-05 09:30:00,65.11,62.026,71.83,52.223,0
CNC-01,2026-07-05 09:31:00,59.01,62.026,71.83,52.223,0
CNC-01,2026-07-05 09:32:00,65.55,62.026,71.83,52.223,0
CNC-01,2026-07-05 09:33:00,65.16,62.026,71.83,52.223,0
CNC-01,2026-07-05 09:34:00,65.02,62.026,71.83,52.223,0
CNC-01,2026-07-05 09:35:00,60.52,62.026,71.83,52.223,0
CNC-01,2026-07-05 09:36:00,60.75,62.026,71.83,52.223,0
CNC-01,2026-07-05 09:37:00,61.97,62.026,71.83,52.223,0
CNC-01,2026-07-05 09:38:00,58.87,62.026,71.83,52.223,0
CNC-01,2026-07-05 09:39:00,61.53,62.026,71.83,52.223,0
CNC-01,2026-07-05 09:40:00,57.57,62.026,71.83,52.223,0
CNC-01,2026-07-05 09:41:00,64.51,62.026,71.83,52.223,0
CNC-01,2026-07-05 09:42:00,57.79,62.026,71.83,52.223,0
CNC-01,2026-07-05 09:43:00,61.2,62.026,71.83,52.223,0
CNC-01,2026-07-05 09:44:00,58.41,62.026,71.83,52.223,0
CNC-01,2026-07-05 09:45:00,57.77,62.026,71.83,52.223,0
CNC-01,2026-07-05 09:46:00,62.23,62.026,71.83,52.223,0
CNC-01,2026-07-05 09:47:00,67.03,62.026,71.83,52.223,0
CNC-01,2026-07-05 09:48:00,61.95,62.026,71.83,52.223,0
CNC-01,2026-07-05 09:49:00,66.15,62.026,71.83,52.223,0
CNC-01,2026-07-05 09:50:00,64.78,62.026,71.83,52.223,0
CNC-01,2026-07-05 09:51:00,58.54,62.026,71.83,52.223,0
CNC-01,2026-07-05 09:52:00,69.44,62.026,71.83,52.223,0
CNC-01,2026-07-05 09:53:00,61.78,62.026,71.83,52.223,0
CNC-01,2026-07-05 09:54:00,60.51,62.026,71.83,52.223,0
CNC-01,2026-07-05 09:55:00,60.91,62.026,71.83,52.223,0
CNC-01,2026-07-05 09:56:00,65.98,62.026,71.83,52.223,0
CNC-01,2026-07-05 09:57:00,65.58,62.026,71.83,52.223,0
CNC-01,2026-07-05 09:58:00,64.18,62.026,71.83,52.223,0
CNC-01,2026-07-05 09:59:00,64.7,62.026,71.83,52.223,0
CNC-01,2026-07-05 10:00:00,65.25,62.026,71.83,52.223,0
CNC-01,2026-07-05 10:01:00,59.13,62.026,71.83,52.223,0
CNC-01,2026-07-05 10:02:00,62.2,62.026,71.83,52.223,0
CNC-01,2026-07-05 10:03:00,63.95,62.026,71.83,52.223,0
CNC-01,2026-07-05 10:04:00,70.8,62.026,71.83,52.223,0
CNC-01,2026-07-05 10:05:00,65.41,62.026,71.83,52.223,0
CNC-01,2026-07-05 10:06:00,62.6,62.026,71.83,52.223,0
CNC-01,2026-07-05 10:07:00,65.26,62.026,71.83,52.223,0
CNC-01,2026-07-05 10:08:00,61.35,62.026,71.83,52.223,0
CNC-01,2026-07-05 10:09:00,65.28,62.026,71.83,52.223,0
CNC-01,2026-07-05 10:10:00,69.49,62.026,71.83,52.223,0
CNC-01,2026-07-05 10:11:00,59.11,62.026,71.83,52.223,0
CNC-01,2026-07-05 10:12:00,58.41,62.026,71.83,52.223,0
CNC-01,2026-07-05 10:13:00,58.53,62.026,71.83,52.223,0
CNC-01,2026-07-05 10:14:00,63.84,62.026,71.83,52.223,0
CNC-01,2026-07-05 10:15:00,63.96,62.026,71.83,52.223,0
CNC-01,2026-07-05 10:16:00,59.87,62.026,71.83,52.223,0
CNC-01,2026-07-05 10:17:00,58.47,62.026,71.83,52.223,0
CNC-01,2026-07-05 10:18:00,67.24,62.026,71.83,52.223,0
CNC-01,2026-07-05 10:19:00,61.18,62.026,71.83,52.223,0
CNC-01,2026-07-05 10:20:00,62.62,62.026,71.83,52.223,0
CNC-01,2026-07-05 10:21:00,57.43,62.026,71.83,52.223,0
CNC-01,2026-07-05 10:22:00,60.73,62.026,71.83,52.223,0
CNC-01,2026-07-05 10:23:00,59.09,62.026,71.83,52.223,0
CNC-01,2026-07-05 10:24:00,62.59,62.026,71.83,52.223,0
CNC-01,2026-07-05 10:25:00,61.74,62.026,71.83,52.223,0
CNC-01,2026-07-05 10:26:00,58.29,62.026,71.83,52.223,0
CNC-01,2026-07-05 10:27:00,56.25,62.026,71.83,52.223,0
CNC-01,2026-07-05 10:28:00,60.0,62.026,71.83,52.223,0
CNC-01,2026-07-05 10:29:00,65.64,62.026,71.83,52.223,0
CNC-01,2026-07-05 10:30:00,62.89,62.026,71.83,52.223,0
CNC-01,2026-07-05 10:31:00,62.13,62.026,71.83,52.223,0
CNC-01,2026-07-05 10:32:00,64.51,62.026,71.83,52.223,0
CNC-01,2026-07-05 10:33:00,60.35,62.026,71.83,52.223,0
CNC-01,2026-07-05 10:34:00,59.87,62.026,71.83,52.223,0
CNC-01,2026-07-05 10:35:00,64.28,62.026,71.83,52.223,0
CNC-01,2026-07-05 10:36:00,63.09,62.026,71.83,52.223,0
CNC-01,2026-07-05 10:37:00,58.54,62.026,71.83,52.223,0
CNC-01,2026-07-05 10:38:00,64.21,62.026,71.83,52.223,0
CNC-01,2026-07-05 10:39:00,56.95,62.026,71.83,52.223,0
CNC-01,2026-07-05 10:40:00,58.19,62.026,71.83,52.223,0
CNC-01,2026-07-05 10:41:00,66.09,62.026,71.83,52.223,0
CNC-01,2026-07-05 10:42:00,62.38,62.026,71.83,52.223,0
CNC-01,2026-07-05 10:43:00,59.88,62.026,71.83,52.223,0
CNC-01,2026-07-05 10:44:00,63.64,62.026,71.83,52.223,0
CNC-01,2026-07-05 10:45:00,58.17,62.026,71.83,52.223,0
CNC-01,2026-07-05 10:46:00,61.3,62.026,71.83,52.223,0
CNC-01,2026-07-05 10:47:00,65.25,62.026,71.83,52.223,0
CNC-01,2026-07-05 10:48:00,64.0,62.026,71.83,52.223,0
CNC-01,2026-07-05 10:49:00,64.44,62.026,71.83,52.223,0
CNC-01,2026-07-05 10:50:00,69.67,62.026,71.83,52.223,0
CNC-01,2026-07-05 10:51:00,57.96,62.026,71.83,52.223,0
CNC-01,2026-07-05 10:52:00,63.65,62.026,71.83,52.223,0
CNC-01,2026-07-05 10:53:00,60.15,62.026,71.83,52.223,0
CNC-01,2026-07-05 10:54:00,59.63,62.026,71.83,52.223,0
CNC-01,2026-07-05 10:55:00,60.84,62.026,71.83,52.223,0
CNC-01,2026-07-05 10:56:00,59.86,62.026,71.83,52.223,0
CNC-01,2026-07-05 10:57:00,58.67,62.026,71.83,52.223,0
CNC-01,2026-07-05 10:58:00,66.96,62.026,71.83,52.223,0
CNC-01,2026-07-05 10:59:00,65.68,62.026,71.83,52.223,0
CNC-01,2026-07-05 11:00:00,61.7,62.026,71.83,52.223,0
CNC-01,2026-07-05 11:01:00,58.11,62.026,71.83,52.223,0
CNC-01,2026-07-05 11:02:00,64.43,62.026,71.83,52.223,0
CNC-01,2026-07-05 11:03:00,62.12,62.026,71.83,52.223,0
CNC-01,2026-07-05 11:04:00,65.06,62.026,71.83,52.223,0
CNC-01,2026-07-05 11:05:00,61.87,62.026,71.83,52.223,0
CNC-01,2026-07-05 11:06:00,68.09,62.026,71.83,52.223,0
CNC-01,2026-07-05 11:07:00,63.05,62.026,71.83,52.223,0
CNC-01,2026-07-05 11:08:00,67.33,62.026,71.83,52.223,0
CNC-01,2026-07-05 11:09:00,60.55,62.026,71.83,52.223,0
CNC-01,2026-07-05 11:10:00,61.35,62.026,71.83,52.223,0
CNC-01,2026-07-05 11:11:00,57.8,62.026,71.83,52.223,0
CNC-01,2026-07-05 11:12:00,58.2,62.026,71.83,52.223,0
CNC-01,2026-07-05 11:13:00,60.68,62.026,71.83,52.223,0
CNC-01,2026-07-05 11:14:00,66.42,62.026,71.83,52.223,0
CNC-01,2026-07-05 11:15:00,62.98,62.026,71.83,52.223,0
CNC-01,2026-07-05 11:16:00,62.46,62.026,71.83,52.223,0
CNC-01,2026-07-05 11:17:00,64.1,62.026,71.83,52.223,0
CNC-01,2026-07-05 11:18:00,62.14,62.026,71.83,52.223,0
CNC-01,2026-07-05 11:19:00,67.23,62.026,71.83,52.223,0
CNC-01,2026-07-05 11:20:00,59.12,62.026,71.83,52.223,0
CNC-01,2026-07-05 11:21:00,60.77,62.026,71.83,52.223,0
CNC-01,2026-07-05 11:22:00,56.68,62.026,71.83,52.223,0
CNC-01,2026-07-05 11:23:00,62.55,62.026,71.83,52.223,0
CNC-01,2026-07-05 11:24:00,60.82,62.026,71.83,52.223,0
CNC-01,2026-07-05 11:25:00,60.97,62.026,71.83,52.223,0
CNC-01,2026-07-05 11:26:00,59.43,62.026,71.83,52.223,0
CNC-01,2026-07-05 11:27:00,59.56,62.026,71.83,52.223,0
CNC-01,2026-07-05 11:28:00,58.72,62.026,71.83,52.223,0
CNC-01,2026-07-05 11:29:00,56.51,62.026,71.83,52.223,0
CNC-01,2026-07-05 11:30:00,60.85,62.026,71.83,52.223,0
CNC-01,2026-07-05 11:31:00,66.9,62.026,71.83,52.223,0
CNC-01,2026-07-05 11:32:00,61.44,62.026,71.83,52.223,0
CNC-01,2026-07-05 11:33:00,63.36,62.026,71.83,52.223,0
CNC-01,2026-07-05 11:34:00,56.83,62.026,71.83,52.223,0
CNC-01,2026-07-05 11:35:00,55.96,62.026,71.83,52.223,0
CNC-01,2026-07-05 11:36:00,60.54,62.026,71.83,52.223,0
CNC-01,2026-07-05 11:37:00,61.94,62.026,71.83,52.223,0
CNC-01,2026-07-05 11:38:00,55.89,62.026,71.83,52.223,0
CNC-01,2026-07-05 11:39:00,66.73,62.026,71.83,52.223,0
CNC-01,2026-07-05 11:40:00,57.3,62.026,71.83,52.223,0
CNC-01,2026-07-05 11:41:00,61.21,62.026,71.83,52.223,0
CNC-01,2026-07-05 11:42:00,61.22,62.026,71.83,52.223,0
CNC-01,2026-07-05 11:43:00,69.84,62.026,71.83,52.223,0
CNC-01,2026-07-05 11:44:00,60.71,62.026,71.83,52.223,0
CNC-01,2026-07-05 11:45:00,64.61,62.026,71.83,52.223,0
CNC-01,2026-07-05 11:46:00,60.96,62.026,71.83,52.223,0
CNC-01,2026-07-05 11:47:00,60.65,62.026,71.83,52.223,0
CNC-01,2026-07-05 11:48:00,65.11,62.026,71.83,52.223,0
CNC-01,2026-07-05 11:49:00,62.05,62.026,71.83,52.223,0
CNC-01,2026-07-05 11:50:00,56.39,62.026,71.83,52.223,0
CNC-01,2026-07-05 11:51:00,61.15,62.026,71.83,52.223,0
CNC-01,2026-07-05 11:52:00,60.83,62.026,71.83,52.223,0
CNC-01,2026-07-05 11:53:00,67.49,62.026,71.83,52.223,0
CNC-01,2026-07-05 11:54:00,56.07,62.026,71.83,52.223,0
CNC-01,2026-07-05 11:55:00,64.09,62.026,71.83,52.223,0
CNC-01,2026-07-05 11:56:00,52.73,62.026,71.83,52.223,0
CNC-01,2026-07-05 11:57:00,60.37,62.026,71.83,52.223,0
CNC-01,2026-07-05 11:58:00,65.14,62.026,71.83,52.223,0
CNC-01,2026-07-05 11:59:00,64.14,62.026,71.83,52.223,0
CNC-01,2026-07-05 12:00:00,61.79,62.026,71.83,52.223,0
CNC-01,2026-07-05 12:01:00,61.81,62.026,71.83,52.223,0
CNC-01,2026-07-05 12:02:00,62.96,62.026,71.83,52.223,0
CNC-01,2026-07-05 12:03:00,60.02,62.026,71.83,52.223,0
CNC-01,2026-07-05 12:04:00,65.31,62.026,71.83,52.223,0
CNC-01,2026-07-05 12:05:00,61.46,62.026,71.83,52.223,0
CNC-01,2026-07-05 12:06:00,60.19,62.026,71.83,52.223,0
CNC-01,2026-07-05 12:07:00,56.6,62.026,71.83,52.223,0
CNC-01,2026-07-05 12:08:00,62.04,62.026,71.83,52.223,0
CNC-01,2026-07-05 12:09:00,61.46,62.026,71.83,52.223,0
CNC-01,2026-07-05 12:10:00,65.18,62.026,71.83,52.223,0
CNC-01,2026-07-05 12:11:00,63.26,62.026,71.83,52.223,0
CNC-01,2026-07-05 12:12:00,56.88,62.026,71.83,52.223,0
CNC-01,2026-07-05 12:13:00,66.25,62.026,71.83,52.223,0
CNC-01,2026-07-05 12:14:00,59.42,62.026,71.83,52.223,0
CNC-01,2026-07-05 12:15:00,64.31,62.026,71.83,52.223,0
CNC-01,2026-07-05 12:16:00,61.34,62.026,71.83,52.223,0
CNC-01,2026-07-05 12:17:00,65.58,62.026,71.83,52.223,0
CNC-01,2026-07-05 12:18:00,62.57,62.026,71.83,52.223,0
CNC-01,2026-07-05 12:19:00,61.34,62.026,71.83,52.223,0
CNC-01,2026-07-05 12:20:00,60.85,62.026,71.83,52.223,0
CNC-01,2026-07-05 12:21:00,63.4,62.026,71.83,52.223,0
CNC-01,2026-07-05 12:22:00,64.4,62.026,71.83,52.223,0
CNC-01,2026-07-05 12:23:00,61.47,62.026,71.83,52.223,0
CNC-01,2026-07-05 12:24:00,63.0,62.026,71.83,52.223,0
CNC-01,2026-07-05 12:25:00,62.72,62.026,71.83,52.223,0
CNC-01,2026-07-05 12:26:00,63.26,62.026,71.83,52.223,0
CNC-01,2026-07-05 12:27:00,60.08,62.026,71.83,52.223,0
CNC-01,2026-07-05 12:28:00,60.74,62.026,71.83,52.223,0
CNC-01,2026-07-05 12:29:00,61.14,62.026,71.83,52.223,0
CNC-01,2026-07-05 12:30:00,65.1,62.026,71.83,52.223,0
CNC-01,2026-07-05 12:31:00,60.35,62.026,71.83,52.223,0
CNC-01,2026-07-05 12:32:00,58.8,62.026,71.83,52.223,0
CNC-01,2026-07-05 12:33:00,63.25,62.026,71.83,52.223,0
CNC-01,2026-07-05 12:34:00,55.21,62.026,71.83,52.223,0
CNC-01,2026-07-05 12:35:00,62.72,62.026,71.83,52.223,0
CNC-01,2026-07-05 12:36:00,60.48,62.026,71.83,52.223,0
CNC-01,2026-07-05 12:37:00,61.31,62.026,71.83,52.223,0
CNC-01,2026-07-05 12:38:00,61.39,62.026,71.83,52.223,0
CNC-01,2026-07-05 12:39:00,61.82,62.026,71.83,52.223,0
CNC-01,2026-07-05 12:40:00,62.69,62.026,71.83,52.223,0
CNC-01,2026-07-05 12:41:00,57.96,62.026,71.83,52.223,0
CNC-01,2026-07-05 12:42:00,61.26,62.026,71.83,52.223,0
CNC-01,2026-07-05 12:43:00,65.2,62.026,71.83,52.223,0
CNC-01,2026-07-05 12:44:00,58.6,62.026,71.83,52.223,0
CNC-01,2026-07-05 12:45:00,61.48,62.026,71.83,52.223,0
CNC-01,2026-07-05 12:46:00,56.48,62.026,71.83,52.223,0
CNC-01,2026-07-05 12:47:00,59.8,62.026,71.83,52.223,0
CNC-01,2026-07-05 12:48:00,62.08,62.026,71.83,52.223,0
CNC-01,2026-07-05 12:49:00,58.88,62.026,71.83,52.223,0
CNC-01,2026-07-05 12:50:00,64.3,62.026,71.83,52.223,0
CNC-01,2026-07-05 12:51:00,59.12,62.026,71.83,52.223,0
CNC-01,2026-07-05 12:52:00,60.96,62.026,71.83,52.223,0
CNC-01,2026-07-05 12:53:00,63.25,62.026,71.83,52.223,0
CNC-01,2026-07-05 12:54:00,59.19,62.026,71.83,52.223,0
CNC-01,2026-07-05 12:55:00,62.54,62.026,71.83,52.223,0
CNC-01,2026-07-05 12:56:00,57.9,62.026,71.83,52.223,0
CNC-01,2026-07-05 12:57:00,57.41,62.026,71.83,52.223,0
CNC-01,2026-07-05 12:58:00,60.13,62.026,71.83,52.223,0
CNC-01,2026-07-05 12:59:00,61.21,62.026,71.83,52.223,0
CNC-01,2026-07-05 13:00:00,62.57,62.026,71.83,52.223,0
