timestamp,machine_id,status,temperature,pressure,motor_current,flow_rate,energy,units_produced,good_units,defective_units,planned,ideal_cycle_time_sec
2026-07-03 03:40:00,CNC-01,IDLE,62.81,5.146,0.76,4.87,0.64,0,0,0,0,4.0
2026-07-03 03:41:00,CNC-01,IDLE,57.05,4.06,0.72,4.28,0.596,0,0,0,0,4.0
2026-07-03 03:42:00,CNC-01,IDLE,61.46,5.713,0.73,4.92,0.646,0,0,0,0,4.0
2026-07-03 03:43:00,CNC-01,IDLE,63.48,5.1,0.77,4.41,0.621,0,0,0,0,4.0
2026-07-03 03:44:00,CNC-01,IDLE,57.73,5.298,0.72,5.52,0.531,0,0,0,0,4.0
2026-07-03 03:45:00,CNC-01,IDLE,60.57,5.484,0.73,4.92,0.56,0,0,0,0,4.0
2026-07-03 03:46:00,CNC-01,IDLE,60.6,5.611,0.7,5.0,0.6,0,0,0,0,4.0
2026-07-03 03:47:00,CNC-01,IDLE,58.83,5.518,0.74,5.77,0.557,0,0,0,0,4.0
2026-07-03 03:48:00,CNC-01,IDLE,64.85,4.844,0.72,5.24,0.507,0,0,0,0,4.0
2026-07-03 03:49:00,CNC-01,IDLE,61.76,5.069,0.67,5.0,0.66,0,0,0,0,4.0
2026-07-03 03:50:00,CNC-01,IDLE,61.98,5.3,0.71,4.85,0.554,0,0,0,0,4.0
2026-07-03 03:51:00,CNC-01,IDLE,65.71,5.327,0.73,4.53,0.584,0,0,0,0,4.0
2026-07-03 03:52:00,CNC-01,IDLE,61.85,4.778,0.61,4.61,0.631,0,0,0,0,4.0
2026-07-03 03:53:00,CNC-01,IDLE,60.42,4.933,0.66,4.67,0.589,0,0,0,0,4.0
2026-07-03 03:54:00,CNC-01,IDLE,68.88,5.555,0.77,5.32,0.558,0,0,0,0,4.0
2026-07-03 03:55:00,CNC-01,IDLE,58.72,4.906,0.79,4.63,0.546,0,0,0,0,4.0
2026-07-03 03:56:00,CNC-01,IDLE,61.09,5.167,0.72,4.95,0.566,0,0,0,0,4.0
2026-07-03 03:57:00,CNC-01,IDLE,64.44,5.047,0.7,5.13,0.575,0,0,0,0,4.0
2026-07-03 03:58:00,CNC-01,IDLE,60.68,5.416,0.66,4.7,0.633,0,0,0,0,4.0
2026-07-03 03:59:00,CNC-01,IDLE,68.55,5.42,0.74,5.06,0.555,0,0,0,0,4.0
2026-07-03 04:00:00,CNC-01,IDLE,62.74,5.23,0.73,4.9,0.624,0,0,0,0,4.0
2026-07-03 04:01:00,CNC-01,IDLE,61.46,5.257,0.63,4.72,0.673,0,0,0,0,4.0
2026-07-03 04:02:00,CNC-01,IDLE,63.35,5.233,0.82,4.31,0.553,0,0,0,0,4.0
2026-07-03 04:03:00,CNC-01,IDLE,67.53,5.253,0.69,4.37,0.628,0,0,0,0,4.0
2026-07-03 04:04:00,CNC-01,IDLE,64.03,4.911,0.7,4.72,0.619,0,0,0,0,4.0
2026-07-03 04:05:00,CNC-01,IDLE,59.04,5.615,0.76,4.71,0.596,0,0,0,0,4.0
2026-07-03 04:06:00,CNC-01,IDLE,61.99,5.006,0.68,4.74,0.684,0,0,0,0,4.0
2026-07-03 04:07:00,CNC-01,IDLE,65.24,5.52,0.73,4.41,0.604,0,0,0,0,4.0
2026-07-03 04:08:00,CNC-01,IDLE,65.31,4.862,0.75,5.78,0.657,0,0,0,0,4.0
2026-07-03 04:09:00,CNC-01,IDLE,66.64,5.305,0.77,4.57,0.645,0,0,0,0,4.0
2026-07-03 04:10:00,CNC-01,IDLE,64.36,5.327,0.79,4.64,0.597,0,0,0,0,4.0
2026-07-03 04:11:00,CNC-01,IDLE,62.69,4.931,0.72,4.17,0.657,0,0,0,0,4.0
2026-07-03 04:12:00,CNC-01,IDLE,62.54,5.084,0.66,4.76,0.639,0,0,0,0,4.0
2026-07-03 04:13:00,CNC-01,IDLE,64.05,5.029,0.66,5.12,0.572,0,0,0,0,4.0
2026-07-03 04:14:00,CNC-01,IDLE,62.58,5.277,0.73,5.2,0.546,0,0,0,0,4.0
2026-07-03 04:15:00,CNC-01,IDLE,56.67,5.07,0.82,5.66,0.694,0,0,0,0,4.0
2026-07-03 04:16:00,CNC-01,IDLE,61.83,4.706,0.57,4.61,0.597,0,0,0,0,4.0
2026-07-03 04:17:00,CNC-01,IDLE,66.31,5.501,0.72,4.5,0.56,0,0,0,0,4.0
2026-07-03 04:18:00,CNC-01,IDLE,63.17,5.45,0.73,4.44,0.638,0,0,0,0,4.0
2026-07-03 04:19:00,CNC-01,IDLE,63.68,4.92,0.66,5.13,0.595,0,0,0,0,4.0
2026-07-03 04:20:00,CNC-01,IDLE,67.18,5.391,0.68,4.85,0.61,0,0,0,0,4.0
2026-07-03 04:21:00,CNC-01,IDLE,60.22,4.967,0.75,5.19,0.636,0,0,0,0,4.0
2026-07-03 04:22:00,CNC-01,IDLE,66.96,5.078,0.81,4.49,0.558,0,0,0,0,4.0
2026-07-03 04:23:00,CNC-01,IDLE,57.13,5.107,0.68,5.07,0.618,0,0,0,0,4.0
2026-07-03 04:24:00,CNC-01,IDLE,58.83,5.123,0.69,4.14,0.559,0,0,0,0,4.0
2026-07-03 04:25:00,CNC-01,IDLE,60.1,5.671,0.72,5.12,0.535,0,0,0,0,4.0
2026-07-03 04:26:00,CNC-01,IDLE,66.0,5.632,0.59,4.57,0.63,0,0,0,0,4.0
2026-07-03 04:27:00,CNC-01,IDLE,64.35,5.038,0.69,4.62,0.612,0,0,0,0,4.0
2026-07-03 04:28:00,CNC-01,IDLE,66.01,5.01,0.77,4.54,0.566,0,0,0,0,4.0
2026-07-03 04:29:00,CNC-01,IDLE,64.87,5.518,0.76,4.33,0.584,0,0,0,0,4.0
2026-07-03 04:30:00,CNC-01,IDLE,64.88,5.254,0.64,5.04,0.572,0,0,0,0,4.0
2026-07-03 04:31:00,CNC-01,IDLE,67.8,5.705,0.74,5.4,0.61,0,0,0,0,4.0
2026-07-03 04:32:00,CNC-01,IDLE,64.71,5.685,0.72,4.75,0.525,0,0,0,0,4.0
2026-07-03 04:33:00,CNC-01,IDLE,62.17,5.489,0.77,5.06,0.581,0,0,0,0,4.0
2026-07-03 04:34:00,CNC-01,IDLE,56.49,5.093,0.69,4.73,0.636,0,0,0,0,4.0
2026-07-03 04:35:00,CNC-01,IDLE,68.38,5.279,0.7,4.75,0.613,0,0,0,0,4.0
2026-07-03 04:36:00,CNC-01,IDLE,59.94,5.278,0.74,4.94,0.629,0,0,0,0,4.0
2026-07-03 04:37:00,CNC-01,IDLE,63.72,4.711,0.75,4.59,0.554,0,0,0,0,4.0
2026-07-03 04:38:00,CNC-01,IDLE,59.11,5.372,0.7,4.18,0.63,0,0,0,0,4.0
2026-07-03 04:39:00,CNC-01,IDLE,58.1,5.284,0.72,5.21,0.692,0,0,0,0,4.0
2026-07-03 04:40:00,CNC-01,IDLE,58.33,5.227,0.69,5.03,0.617,0,0,0,0,4.0
2026-07-03 04:41:00,CNC-01,IDLE,61.37,5.11,0.64,5.25,0.629,0,0,0,0,4.0
2026-07-03 04:42:00,CNC-01,IDLE,65.18,5.149,0.67,4.43,0.624,0,0,0,0,4.0
2026-07-03 04:43:00,CNC-01,IDLE,59.31,5.797,0.63,4.97,0.682,0,0,0,0,4.0
2026-07-03 04:44:00,CNC-01,IDLE,64.22,5.295,0.65,4.3,0.644,0,0,0,0,4.0
2026-07-03 04:45:00,CNC-01,IDLE,66.94,5.111,0.64,3.87,0.56,0,0,0,0,4.0
2026-07-03 04:46:00,CNC-01,IDLE,62.09,5.722,0.75,4.98,0.588,0,0,0,0,4.0
2026-07-03 04:47:00,CNC-01,IDLE,60.68,5.664,0.72,4.02,0.575,0,0,0,0,4.0
2026-07-03 04:48:00,CNC-01,IDLE,59.85,5.079,0.74,4.81,0.603,0,0,0,0,4.0
2026-07-03 04:49:00,CNC-01,IDLE,66.37,5.034,0.82,4.59,0.611,0,0,0,0,4.0
2026-07-03 04:50:00,CNC-01,IDLE,61.59,5.28,0.74,5.03,0.571,0,0,0,0,4.0
2026-07-03 04:51:00,CNC-01,IDLE,59.06,5.994,0.68,5.14,0.53,0,0,0,0,4.0
2026-07-03 04:52:00,CNC-01,IDLE,61.59,5.205,0.74,3.77,0.615,0,0,0,0,4.0
2026-07-03 04:53:00,CNC-01,IDLE,58.98,5.34,0.65,4.52,0.594,0,0,0,0,4.0
2026-07-03 04:54:00,CNC-01,IDLE,59.27,5.1,0.64,4.12,0.656,0,0,0,0,4.0
2026-07-03 04:55:00,CNC-01,IDLE,58.54,5.19,0.75,4.61,0.567,0,0,0,0,4.0
2026-07-03 04:56:00,CNC-01,IDLE,63.11,5.579,0.64,4.8,0.524,0,0,0,0,4.0
2026-07-03 04:57:00,CNC-01,IDLE,61.25,5.254,0.66,4.67,0.539,0,0,0,0,4.0
2026-07-03 04:58:00,CNC-01,IDLE,62.66,5.56,0.64,4.61,0.631,0,0,0,0,4.0
2026-07-03 04:59:00,CNC-01,IDLE,66.07,4.795,0.7,4.97,0.602,0,0,0,0,4.0
2026-07-03 05:00:00,CNC-01,IDLE,55.0,5.394,0.8,4.9,0.557,0,0,0,0,4.0
2026-07-03 05:01:00,CNC-01,IDLE,60.9,5.774,0.76,5.11,0.624,0,0,0,0,4.0
2026-07-03 05:02:00,CNC-01,IDLE,60.45,5.183,0.7,5.08,0.679,0,0,0,0,4.0
2026-07-03 05:03:00,CNC-01,IDLE,65.79,4.818,0.72,5.15,0.637,0,0,0,0,4.0
2026-07-03 05:04:00,CNC-01,IDLE,60.55,6.118,0.63,4.42,0.618,0,0,0,0,4.0
2026-07-03 05:05:00,CNC-01,IDLE,68.79,4.993,0.69,5.29,0.606,0,0,0,0,4.0
2026-07-03 05:06:00,CNC-01,IDLE,61.43,5.413,0.73,5.27,0.669,0,0,0,0,4.0
2026-07-03 05:07:00,CNC-01,IDLE,63.36,5.331,0.72,5.05,0.61,0,0,0,0,4.0
2026-07-03 05:08:00,CNC-01,IDLE,62.44,5.603,0.8,4.26,0.607,0,0,0,0,4.0
2026-07-03 05:09:00,CNC-01,IDLE,60.37,5.151,0.73,5.13,0.602,0,0,0,0,4.0
2026-07-03 05:10:00,CNC-01,IDLE,56.7,4.954,0.76,3.76,0.664,0,0,0,0,4.0
2026-07-03 05:11:00,CNC-01,IDLE,64.0,5.639,0.7,4.03,0.628,0,0,0,0,4.0
2026-07-03 05:12:00,CNC-01,IDLE,66.26,5.521,0.67,4.89,0.581,0,0,0,0,4.0
2026-07-03 05:13:00,CNC-01,IDLE,59.98,5.531,0.64,4.5,0.554,0,0,0,0,4.0
2026-07-03 05:14:00,CNC-01,IDLE,57.97,5.288,0.78,4.78,0.535,0,0,0,0,4.0
2026-07-03 05:15:00,CNC-01,IDLE,64.96,5.75,0.67,4.67,0.632,0,0,0,0,4.0
2026-07-03 05:16:00,CNC-01,IDLE,67.31,5.088,0.63,5.11,0.645,0,0,0,0,4.0
2026-07-03 05:17:00,CNC-01,IDLE,62.46,5.077,0.77,5.07,0.57,0,0,0,0,4.0
2026-07-03 05:18:00,CNC-01,IDLE,62.59,4.839,0.75,4.75,0.586,0,0,0,0,4.0
2026-07-03 05:19:00,CNC-01,IDLE,62.34,5.256,0.76,5.1,0.6,0,0,0,0,4.0
2026-07-03 05:20:00,CNC-01,IDLE,64.73,5.365,0.68,4.81,0.6,0,0,0,0,4.0
2026-07-03 05:21:00,CNC-01,IDLE,63.96,5.134,0.69,5.65,0.652,0,0,0,0,4.0
2026-07-03 05:22:00,CNC-01,IDLE,60.16,5.416,0.72,5.02,0.614,0,0,0,0,4.0
2026-07-03 05:23:00,CNC-01,IDLE,66.01,5.348,0.71,5.28,0.618,0,0,0,0,4.0
2026-07-03 05:24:00,CNC-01,IDLE,62.81,5.339,0.7,4.86,0.579,0,0,0,0,4.0
2026-07-03 05:25:00,CNC-01,IDLE,60.19,4.945,0.63,4.51,0.599,0,0,0,0,4.0
2026-07-03 05:26:00,CNC-01,IDLE,62.75,5.163,0.57,5.49,0.659,0,0,0,0,4.0
2026-07-03 05:27:00,CNC-01,IDLE,63.78,5.817,0.65,5.61,0.561,0,0,0,0,4.0
2026-07-03 05:28:00,CNC-01,IDLE,63.16,4.862,0.71,5.01,0.6,0,0,0,0,4.0
2026-07-03 05:29:00,CNC-01,IDLE,64.59,5.274,0.68,4.63,0.646,0,0,0,0,4.0
2026-07-03 05:30:00,CNC-01,IDLE,60.48,5.519,0.78,4.19,0.662,0,0,0,0,4.0
2026-07-03 05:31:00,CNC-01,IDLE,68.63,5.32,0.74,5.27,0.594,0,0,0,0,4.0
2026-07-03 05:32:00,CNC-01,IDLE,62.99,4.85,0.72,5.06,0.632,0,0,0,0,4.0
2026-07-03 05:33:00,CNC-01,IDLE,65.64,5.012,0.68,5.62,0.6,0,0,0,0,4.0
2026-07-03 05:34:00,CNC-01,IDLE,63.05,5.225,0.66,5.51,0.582,0,0,0,0,4.0
2026-07-03 05:35:00,CNC-01,IDLE,59.07,5.11,0.59,4.6,0.561,0,0,0,0,4.0
2026-07-03 05:36:00,CNC-01,IDLE,64.3,5.043,0.76,5.42,0.645,0,0,0,0,4.0
2026-07-03 05:37:00,CNC-01,IDLE,61.8,5.287,0.62,4.81,0.566,0,0,0,0,4.0
2026-07-03 05:38:00,CNC-01,IDLE,64.53,6.017,0.74,4.06,0.59,0,0,0,0,4.0
2026-07-03 05:39:00,CNC-01,IDLE,62.82,5.271,0.67,4.96,0.548,0,0,0,0,4.0
2026-07-03 05:40:00,CNC-01,IDLE,59.61,5.439,0.65,5.08,0.541,0,0,0,0,4.0
2026-07-03 05:41:00,CNC-01,IDLE,67.74,5.013,0.7,4.99,0.58,0,0,0,0,4.0
2026-07-03 05:42:00,CNC-01,IDLE,62.88,5.417,0.77,5.18,0.599,0,0,0,0,4.0
2026-07-03 05:43:00,CNC-01,IDLE,62.01,5.95,0.77,4.49,0.612,0,0,0,0,4.0
2026-07-03 05:44:00,CNC-01,IDLE,61.44,5.204,0.64,4.7,0.694,0,0,0,0,4.0
2026-07-03 05:45:00,CNC-01,IDLE,64.19,4.498,0.78,5.3,0.59,0,0,0,0,4.0
2026-07-03 05:46:00,CNC-01,IDLE,64.6,4.987,0.68,5.46,0.594,0,0,0,0,4.0
2026-07-03 05:47:00,CNC-01,IDLE,56.84,5.226,0.7,5.34,0.608,0,0,0,0,4.0
2026-07-03 05:48:00,CNC-01,IDLE,61.18,5.558,0.72,4.56,0.663,0,0,0,0,4.0
2026-07-03 05:49:00,CNC-01,IDLE,63.03,5.246,0.72,4.43,0.582,0,0,0,0,4.0
2026-07-03 05:50:00,CNC-01,IDLE,62.46,5.187,0.79,4.95,0.648,0,0,0,0,4.0
2026-07-03 05:51:00,CNC-01,IDLE,62.48,5.562,0.73,4.87,0.607,0,0,0,0,4.0
2026-07-03 05:52:00,CNC-01,IDLE,59.59,5.397,0.71,4.66,0.66,0,0,0,0,4.0
2026-07-03 05:53:00,CNC-01,IDLE,58.7,5.118,0.77,4.99,0.605,0,0,0,0,4.0
2026-07-03 05:54:00,CNC-01,IDLE,63.2,5.299,0.62,4.72,0.685,0,0,0,0,4.0
2026-07-03 05:55:00,CNC-01,IDLE,60.47,5.149,0.68,4.83,0.579,0,0,0,0,4.0
2026-07-03 05:56:00,CNC-01,IDLE,63.91,5.304,0.76,4.44,0.591,0,0,0,0,4.0
2026-07-03 05:57:00,CNC-01,IDLE,61.77,5.382,0.66,5.23,0.664,0,0,0,0,4.0
2026-07-03 05:58:00,CNC-01,IDLE,59.48,5.098,0.68,5.91,0.587,0,0,0,0,4.0
2026-07-03 05:59:00,CNC-01,IDLE,67.48,4.865,0.65,4.59,0.567,0,0,0,0,4.0
2026-07-03 06:00:00,CNC-01,RUNNING,61.65,5.032,13.2,53.23,8.324,14,13,1,1,4.0
2026-07-03 06:01:00,CNC-01,RUNNING,65.3,5.096,13.04,50.05,6.886,14,14,0,1,4.0
2026-07-03 06:02:00,CNC-01,RUNNING,68.15,5.363,15.51,47.62,6.787,14,13,1,1,4.0
2026-07-03 06:03:00,CNC-01,RUNNING,64.29,5.172,15.33,44.66,7.126,14,14,0,1,4.0
2026-07-03 06:04:00,CNC-01,RUNNING,59.19,5.04,13.33,47.56,6.698,14,14,0,1,4.0
2026-07-03 06:05:00,CNC-01,RUNNING,62.71,5.707,15.78,51.71,7.635,15,15,0,1,4.0
2026-07-03 06:06:00,CNC-01,RUNNING,61.27,4.68,14.77,44.08,7.013,13,13,0,1,4.0
2026-07-03 06:07:00,CNC-01,RUNNING,62.45,5.295,15.34,44.09,8.353,14,14,0,1,4.0
2026-07-03 06:08:00,CNC-01,RUNNING,61.22,5.289,11.91,48.35,7.727,13,13,0,1,4.0
2026-07-03 06:09:00,CNC-01,RUNNING,62.19,5.584,14.22,54.76,7.274,14,14,0,1,4.0
2026-07-03 06:10:00,CNC-01,RUNNING,57.58,4.881,15.5,43.91,6.498,14,14,0,1,4.0
2026-07-03 06:11:00,CNC-01,RUNNING,68.06,5.266,10.81,47.53,7.859,14,14,0,1,4.0
2026-07-03 06:12:00,CNC-01,RUNNING,61.29,5.459,13.35,42.96,6.811,13,13,0,1,4.0
2026-07-03 06:13:00,CNC-01,RUNNING,58.06,5.327,13.86,48.19,8.408,14,14,0,1,4.0
2026-07-03 06:14:00,CNC-01,RUNNING,62.56,5.199,16.94,42.83,8.363,13,13,0,1,4.0
2026-07-03 06:15:00,CNC-01,RUNNING,64.42,5.101,16.13,41.21,7.277,14,14,0,1,4.0
2026-07-03 06:16:00,CNC-01,RUNNING,59.11,5.375,13.96,46.68,7.823,12,12,0,1,4.0
2026-07-03 06:17:00,CNC-01,RUNNING,61.64,4.918,17.54,46.65,6.259,13,13,0,1,4.0
2026-07-03 06:18:00,CNC-01,RUNNING,64.93,5.341,14.66,47.12,7.422,12,12,0,1,4.0
2026-07-03 06:19:00,CNC-01,RUNNING,61.34,5.22,15.18,49.94,7.89,15,15,0,1,4.0
2026-07-03 06:20:00,CNC-01,RUNNING,63.95,5.51,14.53,50.03,8.303,13,13,0,1,4.0
2026-07-03 06:21:00,CNC-01,RUNNING,60.45,5.3,11.95,50.45,7.524,13,13,0,1,4.0
2026-07-03 06:22:00,CNC-01,RUNNING,61.84,5.581,15.84,45.88,7.699,13,12,1,1,4.0
2026-07-03 06:23:00,CNC-01,RUNNING,63.33,5.629,11.91,46.91,7.858,14,14,0,1,4.0
2026-07-03 06:24:00,CNC-01,RUNNING,66.04,5.159,15.74,45.74,8.148,14,14,0,1,4.0
2026-07-03 06:25:00,CNC-01,RUNNING,67.88,5.145,12.34,49.84,6.92,13,13,0,1,4.0
2026-07-03 06:26:00,CNC-01,RUNNING,61.07,5.236,14.51,46.19,8.231,14,14,0,1,4.0
2026-07-03 06:27:00,CNC-01,RUNNING,61.82,5.008,14.45,56.45,7.79,13,13,0,1,4.0
2026-07-03 06:28:00,CNC-01,RUNNING,61.79,5.315,13.71,41.93,7.079,15,15,0,1,4.0
2026-07-03 06:29:00,CNC-01,RUNNING,66.81,5.675,13.11,51.29,6.882,13,13,0,1,4.0
2026-07-03 06:30:00,CNC-01,RUNNING,66.66,5.318,15.32,41.73,7.996,14,14,0,1,4.0
2026-07-03 06:31:00,CNC-01,RUNNING,62.42,5.264,13.46,51.71,7.553,13,13,0,1,4.0
2026-07-03 06:32:00,CNC-01,RUNNING,58.01,5.091,15.5,49.31,7.271,14,14,0,1,4.0
2026-07-03 06:33:00,CNC-01,RUNNING,64.86,5.191,15.11,42.28,7.079,13,13,0,1,4.0
2026-07-03 06:34:00,CNC-01,RUNNING,66.08,5.093,13.57,52.08,8.23,12,11,1,1,4.0
2026-07-03 06:35:00,CNC-01,RUNNING,62.18,5.45,12.89,54.1,8.878,14,14,0,1,4.0
2026-07-03 06:36:00,CNC-01,RUNNING,64.01,4.619,13.51,51.04,7.336,13,13,0,1,4.0
2026-07-03 06:37:00,CNC-01,RUNNING,66.26,5.254,13.11,47.86,7.256,14,14,0,1,4.0
2026-07-03 06:38:00,CNC-01,RUNNING,58.15,4.667,13.88,42.52,7.616,14,14,0,1,4.0
2026-07-03 06:39:00,CNC-01,RUNNING,64.69,5.186,11.8,48.7,7.631,13,13,0,1,4.0
2026-07-03 06:40:00,CNC-01,RUNNING,64.36,5.032,13.66,42.68,6.214,14,14,0,1,4.0
2026-07-03 06:41:00,CNC-01,RUNNING,59.12,5.089,13.53,44.65,5.649,12,12,0,1,4.0
2026-07-03 06:42:00,CNC-01,RUNNING,66.97,4.944,13.68,42.77,8.172,13,13,0,1,4.0
2026-07-03 06:43:00,CNC-01,RUNNING,62.87,5.748,14.09,47.86,7.024,12,12,0,1,4.0
2026-07-03 06:44:00,CNC-01,RUNNING,56.76,5.196,14.57,52.99,6.239,13,13,0,1,4.0
2026-07-03 06:45:00,CNC-01,RUNNING,59.07,5.201,14.03,50.22,7.046,14,13,1,1,4.0
2026-07-03 06:46:00,CNC-01,RUNNING,61.48,5.724,16.04,52.32,5.777,14,14,0,1,4.0
2026-07-03 06:47:00,CNC-01,RUNNING,67.18,5.615,16.07,52.1,8.397,14,14,0,1,4.0
2026-07-03 06:48:00,CNC-01,RUNNING,57.72,5.152,14.64,48.89,6.84,13,13,0,1,4.0
2026-07-03 06:49:00,CNC-01,RUNNING,57.55,5.022,15.15,54.91,8.138,13,12,1,1,4.0
2026-07-03 06:50:00,CNC-01,RUNNING,57.21,5.107,13.87,46.6,7.621,13,12,1,1,4.0
2026-07-03 06:51:00,CNC-01,RUNNING,63.76,4.673,13.6,48.76,8.321,14,14,0,1,4.0
2026-07-03 06:52:00,CNC-01,RUNNING,63.31,5.257,15.29,45.94,7.243,14,14,0,1,4.0
2026-07-03 06:53:00,CNC-01,RUNNING,62.4,5.03,14.45,48.18,7.717,13,13,0,1,4.0
2026-07-03 06:54:00,CNC-01,RUNNING,62.73,5.304,14.17,55.4,6.993,14,14,0,1,4.0
2026-07-03 06:55:00,CNC-01,RUNNING,62.24,4.909,13.84,47.09,7.756,13,13,0,1,4.0
2026-07-03 06:56:00,CNC-01,RUNNING,66.74,5.329,13.5,47.58,8.575,13,13,0,1,4.0
2026-07-03 06:57:00,CNC-01,RUNNING,61.73,5.079,13.46,43.46,6.913,15,15,0,1,4.0
2026-07-03 06:58:00,CNC-01,RUNNING,59.95,5.421,13.72,47.75,8.349,13,13,0,1,4.0
2026-07-03 06:59:00,CNC-01,RUNNING,66.32,4.984,15.01,47.76,7.355,13,13,0,1,4.0
2026-07-03 07:00:00,CNC-01,RUNNING,63.39,4.849,15.37,46.44,7.497,12,12,0,1,4.0
2026-07-03 07:01:00,CNC-01,RUNNING,58.42,5.228,15.94,49.29,7.11,14,14,0,1,4.0
2026-07-03 07:02:00,CNC-01,RUNNING,66.33,5.328,15.0,51.02,8.438,14,14,0,1,4.0
2026-07-03 07:03:00,CNC-01,RUNNING,56.58,4.842,13.11,45.17,7.149,14,14,0,1,4.0
2026-07-03 07:04:00,CNC-01,RUNNING,65.03,5.568,13.17,45.2,8.376,14,13,1,1,4.0
2026-07-03 07:05:00,CNC-01,RUNNING,64.37,5.268,14.74,48.46,7.901,14,14,0,1,4.0
2026-07-03 07:06:00,CNC-01,RUNNING,57.9,5.037,13.36,47.08,7.03,14,14,0,1,4.0
2026-07-03 07:07:00,CNC-01,RUNNING,60.83,5.218,12.13,45.24,7.788,13,13,0,1,4.0
2026-07-03 07:08:00,CNC-01,RUNNING,62.21,5.346,12.45,50.77,7.106,12,12,0,1,4.0
2026-07-03 07:09:00,CNC-01,RUNNING,62.38,4.936,13.83,55.07,6.769,15,15,0,1,4.0
2026-07-03 07:10:00,CNC-01,RUNNING,67.51,5.165,14.21,44.23,7.123,13,13,0,1,4.0
2026-07-03 07:11:00,CNC-01,RUNNING,60.92,5.121,16.39,43.91,7.647,13,13,0,1,4.0
2026-07-03 07:12:00,CNC-01,RUNNING,64.49,5.123,11.18,51.21,6.915,13,12,1,1,4.0
2026-07-03 07:13:00,CNC-01,RUNNING,59.28,5.518,15.62,45.99,8.061,14,14,0,1,4.0
2026-07-03 07:14:00,CNC-01,RUNNING,60.35,5.551,15.18,49.83,7.183,14,14,0,1,4.0
2026-07-03 07:15:00,CNC-01,RUNNING,61.97,5.347,14.33,36.67,6.826,14,14,0,1,4.0
2026-07-03 07:16:00,CNC-01,RUNNING,63.29,5.191,14.93,44.46,7.951,13,12,1,1,4.0
2026-07-03 07:17:00,CNC-01,RUNNING,63.85,5.792,14.76,44.69,7.734,15,15,0,1,4.0
2026-07-03 07:18:00,CNC-01,RUNNING,64.68,5.066,15.48,50.09,6.179,15,15,0,1,4.0
2026-07-03 07:19:00,CNC-01,RUNNING,63.32,5.121,14.81,52.34,7.702,13,13,0,1,4.0
2026-07-03 07:20:00,CNC-01,RUNNING,64.3,5.484,14.05,51.68,7.228,14,14,0,1,4.0
2026-07-03 07:21:00,CNC-01,RUNNING,61.15,5.34,15.58,51.73,7.414,12,11,1,1,4.0
2026-07-03 07:22:00,CNC-01,RUNNING,58.89,5.372,15.5,51.58,8.235,13,13,0,1,4.0
2026-07-03 07:23:00,CNC-01,RUNNING,61.79,5.225,14.07,49.39,7.507,12,12,0,1,4.0
2026-07-03 07:24:00,CNC-01,RUNNING,65.24,5.265,13.96,45.57,6.785,13,13,0,1,4.0
2026-07-03 07:25:00,CNC-01,RUNNING,66.34,5.471,15.27,49.06,8.543,13,13,0,1,4.0
2026-07-03 07:26:00,CNC-01,RUNNING,63.51,5.315,13.44,50.85,6.583,12,12,0,1,4.0
2026-07-03 07:27:00,CNC-01,RUNNING,65.39,4.978,12.99,48.1,7.843,12,12,0,1,4.0
2026-07-03 07:28:00,CNC-01,RUNNING,62.91,5.019,13.56,44.02,7.449,14,14,0,1,4.0
2026-07-03 07:29:00,CNC-01,RUNNING,65.64,5.678,13.46,47.81,8.886,14,13,1,1,4.0
2026-07-03 07:30:00,CNC-01,RUNNING,66.75,4.74,14.63,48.56,8.079,13,13,0,1,4.0
2026-07-03 07:31:00,CNC-01,RUNNING,60.18,5.07,15.14,43.83,7.209,14,14,0,1,4.0
2026-07-03 07:32:00,CNC-01,RUNNING,66.23,5.143,13.81,50.37,8.468,13,13,0,1,4.0
2026-07-03 07:33:00,CNC-01,RUNNING,63.64,4.907,14.25,45.93,7.7,13,13,0,1,4.0
2026-07-03 07:34:00,CNC-01,RUNNING,58.88,5.71,15.23,55.47,7.907,13,13,0,1,4.0
2026-07-03 07:35:00,CNC-01,RUNNING,61.12,5.307,14.11,36.76,8.545,14,13,1,1,4.0
2026-07-03 07:36:00,CNC-01,RUNNING,62.23,5.29,13.45,51.01,6.798,13,12,1,1,4.0
2026-07-03 07:37:00,CNC-01,RUNNING,62.97,5.352,12.97,44.68,7.724,13,13,0,1,4.0
2026-07-03 07:38:00,CNC-01,RUNNING,63.98,5.078,13.93,43.19,7.071,12,12,0,1,4.0
2026-07-03 07:39:00,CNC-01,RUNNING,65.31,5.206,14.75,50.31,7.537,14,14,0,1,4.0
2026-07-03 07:40:00,CNC-01,RUNNING,63.65,5.257,14.95,49.8,8.218,13,13,0,1,4.0
2026-07-03 07:41:00,CNC-01,RUNNING,65.11,5.03,15.33,42.24,7.818,14,14,0,1,4.0
2026-07-03 07:42:00,CNC-01,RUNNING,63.49,5.589,14.38,43.17,7.006,13,13,0,1,4.0
2026-07-03 07:43:00,CNC-01,RUNNING,58.86,4.891,15.93,43.24,8.389,14,14,0,1,4.0
2026-07-03 07:44:00,CNC-01,RUNNING,60.32,5.343,12.63,52.18,7.537,13,13,0,1,4.0
2026-07-03 07:45:00,CNC-01,RUNNING,61.18,4.929,15.5,46.93,7.479,14,14,0,1,4.0
